4552,6/13/2009 11:47:18 AM,13,53.0649776291102,8.7916564475745,42.0,23.0,51881767,0.2838210206410212,0.081,0.2028210206410212
4552,6/13/2009 11:47:23 AM,13,53.0652430839837,8.79210613667965,42.0,31.0,51881767,0.08220848727093076,0.081,0.0012084872709307581
4552,6/13/2009 11:47:28 AM,13,53.0655488558114,8.79261458292603,42.0,40.0,51881767,0.04183094511118774,0.081,0.03916905488881226
4552,6/13/2009 11:47:33 AM,13,53.0658806953579,8.79314633086324,42.0,0.0,51881767,-0.02734388833477236,0.081,0.10834388833477236
4552,6/13/2009 11:47:38 AM,13,53.0661107786,8.79338429309428,42.0,4.0,51881767,0.022843066333785904,0.081,0.0581569336662141
4552,6/13/2009 11:47:43 AM,13,53.0661121197045,8.79340943880379,41.0,1.0,51881767,-0.02832236821488518,0.081,0.10932236821488518
4552,6/13/2009 11:47:48 AM,13,53.0661043245345,8.79342829808593,41.0,0.0,51881767,0.028268070829407105,0.081,0.0527319291705929
4552,6/13/2009 11:47:53 AM,13,53.0661084316671,8.79343114793301,42.0,0.0,51881767,-0.022570771948312203,0.081,0.10357077194831221
4552,6/13/2009 11:47:58 AM,13,53.0661118682474,8.79342947155237,41.0,0.0,51881767,-0.028168857649495792,0.081,0.1091688576494958
4552,6/13/2009 11:48:03 AM,13,53.0661351699382,8.79340591840446,41.0,1.0,51881767,0.028071172907355293,0.081,0.05292882709264471
4552,6/13/2009 11:48:08 AM,13,53.0661274585873,8.79342058673501,41.0,1.0,51881767,-0.028051590090000703,0.081,0.1090515900900007
4552,6/13/2009 11:48:13 AM,13,53.0661871377379,8.79351647570729,41.0,16.0,51881767,0.02667586103136657,0.081,0.05432413896863343
4552,6/13/2009 11:48:39 AM,13,53.0673030205071,8.79521607421339,41.0,10.0,51881768,0.036590597982246995,-0.114,0.150590597982247
4552,6/13/2009 11:48:49 AM,13,53.0678917653859,8.7960544321686,45.0,43.0,51881825,0.025953558021108165,-0.12,0.14595355802110815
4552,6/13/2009 11:48:55 AM,13,53.0683772452176,8.79675457254052,45.0,0.0,51881825,-0.009847051561764967,-0.12,0.11015294843823503
4552,6/13/2009 11:49:01 AM,13,53.06889901869,8.79764372482896,45.0,49.0,51881938,0.014671809779050403,0.328,0.3133281902209496
4552,6/13/2009 11:49:06 AM,13,53.0692228954285,8.79844042472541,46.0,37.0,811768927,0.0010416066303496842,0.199,0.19795839336965032
4552,6/13/2009 11:49:11 AM,13,53.0692765396088,8.798737982288,47.0,3.0,811768916,0.20918211395752653,0.118,0.09118211395752654
4552,6/13/2009 11:49:16 AM,13,53.0692778807133,8.79874393343925,47.0,0.0,811768916,0.20900932756971122,0.118,0.09100932756971122
4552,6/13/2009 11:49:21 AM,13,53.0692763719708,8.79875105805695,46.0,0.0,811768916,-0.03973185510982725,0.118,0.15773185510982723
4552,6/13/2009 11:49:26 AM,13,53.0692756175995,8.79875374026597,46.0,0.0,811768916,-0.03828470502001107,0.118,0.15628470502001107
4552,6/13/2009 11:49:31 AM,13,53.0692748632282,8.79875466227531,46.0,0.0,811768916,-0.03741260731483925,0.118,0.15541260731483925
4552,6/13/2009 11:49:36 AM,13,53.0692741926759,8.79875499755144,46.0,0.0,811768916,-0.036800607187058604,0.118,0.1548006071870586
4552,6/13/2009 11:49:41 AM,13,53.0692740250379,8.79875558428466,46.0,0.0,811768916,-0.036516252364557675,0.118,0.15451625236455768
4552,6/13/2009 11:49:46 AM,13,53.0692740250379,8.79875608719885,46.0,0.0,811768916,-0.036381461174801955,0.118,0.15438146117480195
4552,6/13/2009 11:49:51 AM,13,53.069274276495,8.79875633865595,46.0,0.0,811768916,-0.03650002898557318,0.118,0.1545000289855732
4552,6/13/2009 11:49:56 AM,13,53.069274360314,8.79875642247498,46.0,0.0,811768916,-0.03653941076344098,0.118,0.15453941076344097
4552,6/13/2009 11:50:01 AM,13,53.0692790541798,8.79877863451838,46.0,4.0,811768916,-0.03259224658166578,0.118,0.15059224658166578
4552,6/13/2009 11:50:06 AM,13,53.0693543236703,8.7991700693965,49.0,22.0,51881936,0.3028684404893517,-0.201,0.5038684404893516
4552,6/13/2009 11:50:21 AM,13,53.0704120360315,8.8001421187073,49.0,40.0,586485422,-0.10529014334806094,0.937,1.042290143348061
4552,6/13/2009 11:50:27 AM,13,53.0709172971547,8.8008675724268,49.0,0.0,586485421,0.0947465438910015,1.339,1.2442534561089984
4552,6/13/2009 11:50:37 AM,13,53.0715834908187,8.80245342850685,49.0,43.0,67948961,0.05437609112652497,0.481,0.426623908873475
4552,6/13/2009 11:50:42 AM,13,53.0718574952334,8.80319648422301,50.0,37.0,67948960,-0.0034335459759678552,0.165,0.16843354597596785
4552,6/13/2009 11:50:47 AM,13,53.0721090361476,8.80376351997256,51.0,32.0,67948524,0.01731103789565695,0.861,0.8436889621043431
4552,6/13/2009 11:50:52 AM,13,53.0724189989269,8.8043109420687,50.0,38.0,51883237,-0.1023198616399381,1.017,1.119319861639938
4552,6/13/2009 11:50:57 AM,13,53.0727158859372,8.80485853180289,51.0,32.0,779171975,0.03758628223309763,-0.788,0.8255862822330977
4552,6/13/2009 11:51:02 AM,13,53.0729596316814,8.80532129667699,51.0,29.0,779171975,0.018708140666358238,-0.788,0.8067081406663583
4552,6/13/2009 11:51:36 AM,13,53.0728358309716,8.80716774612665,47.0,44.0,67948946,0.103639987544106,1.379,1.275360012455894
4552,6/13/2009 11:51:56 AM,13,53.0718413181603,8.81029268726707,47.0,15.0,51883884,-0.09067543087846151,-1.31,1.2193245691215386
